,word1,word2,result,bert_cos
1272,metal,punk,29.0,0.6600077748298645
1273,hotel,relaxed,29.0,0.7151679396629333
1274,nuts,sunflower,29.0,0.27081772685050964
1275,hot,wet,29.0,0.8102508187294006
1276,glass,vinyl,29.0,0.5154985785484314
1277,foliage,moss,29.0,0.8274461030960083
1278,coast,scenery,29.0,0.5385496020317078
1279,bacon,bread,29.0,0.7235950827598572
1280,brick,roof,29.0,0.6776391863822937
1281,wet,winter,29.0,0.6153250932693481
1282,dark,silhouette,29.0,0.7772132754325867
1283,bacon,dessert,29.0,0.7110228538513184
1284,floor,stairs,29.0,0.7646172046661377
1285,day,lunch,29.0,0.646423876285553
1286,line,lunch,29.0,0.51958829164505
1287,room,sitting,29.0,0.7953583598136902
1288,interior,outdoor,29.0,0.5806145668029785
1289,shirt,white,29.0,0.6856732964515686
1290,licking,paws,29.0,0.7041109800338745
1291,brown,pink,29.0,0.7555229663848877
1292,friends,fun,29.0,0.6918889880180359
1293,city,downtown,29.0,0.7391044497489929
1294,pool,relaxed,28.0,0.7404772043228149
1295,birds,dragonfly,28.0,0.5028560161590576
1296,bacon,tomato,28.0,0.6865535974502563
1297,dandelion,seed,28.0,0.23636974394321442
1298,purple,shade,28.0,0.8479384779930115
1299,bacon,pepper,28.0,0.5652519464492798
1300,dark,purple,28.0,0.832401692867279
1301,door,floor,28.0,0.7368845343589783
1302,sidewalk,street,28.0,0.8136764764785767
1303,bacon,sandwich,28.0,0.6698861718177795
1304,petals,pink,28.0,0.7668133974075317
1305,colour,dark,28.0,0.68154376745224
1306,brick,staircase,28.0,0.6918204426765442
1307,fog,sunny,28.0,0.7920374870300293
1308,valley,waterfall,28.0,0.6332619786262512
1309,rice,soup,28.0,0.7609273195266724
1310,patio,pool,28.0,0.7274317741394043
1311,patio,sitting,28.0,0.6641281247138977
1312,river,scenery,28.0,0.5869938135147095
1313,beard,blonde,28.0,0.6658065915107727
1314,nest,stork,28.0,0.36403244733810425
1315,carrots,pepper,28.0,0.3309226632118225
1316,collage,painted,28.0,0.3922247886657715
1317,jump,swimming,28.0,0.5992974638938904
1318,chapel,gravestone,28.0,0.30317914485931396
1319,feel,smile,28.0,0.6115531325340271
1320,flag,stripes,28.0,0.4666750431060791
1321,harbour,town,28.0,0.6513682007789612
1322,guitar,punk,28.0,0.5744383931159973
1323,scenery,sunny,28.0,0.621661901473999
1324,christmas,valentine,28.0,0.6306936144828796
1325,bloom,pink,28.0,0.7964914441108704
1326,born,daughter,28.0,0.7621116042137146
1327,insects,rodents,28.0,0.7725536823272705
1328,bedroom,floor,28.0,0.7440188527107239
1329,stairs,wall,28.0,0.7287238836288452
1330,chapel,ruins,28.0,0.615493655204773
1331,beef,tomato,28.0,0.8031232357025146
1332,doodle,scratch,28.0,0.3055337071418762
1333,daffodils,purple,28.0,0.3186277747154236
1334,lake,scenery,28.0,0.6210163831710815
1335,roof,staircase,28.0,0.7405039072036743
1336,boys,living,28.0,0.4402371048927307
1337,chain,store,28.0,0.80927973985672
1338,coast,hill,28.0,0.5246261954307556
1339,mushrooms,pepper,28.0,0.7585710287094116
1340,porch,window,28.0,0.8621941804885864
1341,hot,water,28.0,0.7225708961486816
1342,socks,white,28.0,0.6717050671577454
1343,arch,bridge,28.0,0.6195086240768433
1344,dessert,raspberry,28.0,0.2840172350406647
1345,brick,ceiling,28.0,0.7622119784355164
1346,scenery,sunshine,28.0,0.6278784275054932
1347,city,square,28.0,0.7033714056015015
1348,stand,walk,28.0,0.7643518447875977
1349,evening,fun,28.0,0.6337994337081909
1350,happy,sexy,28.0,0.7479223012924194
1351,burger,mac,28.0,0.6881334185600281
1352,painted,sculpture,28.0,0.6902443766593933
1353,misty,morning,28.0,0.6072499752044678
1354,frost,rain,28.0,0.6017045378684998
1355,color,shade,28.0,0.7265440821647644
1356,bacon,potatoes,28.0,0.6300702095031738
1357,patio,stairs,28.0,0.6711776256561279
1358,hot,washing,27.0,0.7017626762390137
1359,button,stickers,27.0,0.26516193151474
1360,cute,happy,27.0,0.7676734328269958
1361,happy,tears,27.0,0.691967248916626
1362,pepper,soup,27.0,0.7541964650154114
1363,alley,racing,27.0,0.6461768746376038
1364,smile,tears,27.0,0.6720938682556152
1365,train,underground,27.0,0.6815895438194275
1366,blonde,curled,27.0,0.6617549061775208
1367,flamingo,mammals,27.0,0.2873133420944214
1368,porch,staircase,27.0,0.7979335188865662
1369,ford,river,27.0,0.5173808932304382
1370,room,stairs,27.0,0.6629903316497803
1371,face,glittering,27.0,0.7512880563735962
1372,nest,reptiles,27.0,0.4664461016654968
1373,sailing,sunk,27.0,0.5524787306785583
1374,floor,kitchen,27.0,0.7385629415512085
1375,cottage,garden,27.0,0.7396252155303955
1376,day,weather,27.0,0.578505277633667
1377,amphibians,insects,27.0,0.3613303005695343
1378,eat,sweet,27.0,0.6090890169143677
1379,pregnant,round,27.0,0.4624707102775574
1380,brown,feathers,27.0,0.6855863928794861
1381,bed,sitting,27.0,0.7063009142875671
1382,bike,rally,27.0,0.6230252385139465
1383,apartment,patio,27.0,0.7348660826683044
1384,cooking,dessert,27.0,0.7285515069961548
1385,lily,purple,27.0,0.7651318311691284
1386,kitchen,patio,27.0,0.7693397402763367
1387,line,subway,27.0,0.7520373463630676
1388,breakfast,room,27.0,0.6867042183876038
1389,gull,reptiles,27.0,0.2739035487174988
1390,dirty,rusty,27.0,0.7634052634239197
1391,bath,bedroom,27.0,0.85166335105896
1392,cottage,patio,27.0,0.7820188999176025
1393,misty,sunshine,27.0,0.7867651581764221
1394,band,metal,27.0,0.6748510003089905
1395,skyline,tall,27.0,0.7792309522628784
1396,berry,foliage,27.0,0.7282978296279907
1397,mushrooms,salad,27.0,0.8022011518478394
1398,abandoned,soldiers,27.0,0.746768593788147
1399,bath,kitchen,27.0,0.8148033022880554
1400,sitting,stop,27.0,0.7614499926567078
1401,outdoor,swimming,27.0,0.6493179202079773
1402,ruins,stone,27.0,0.716888964176178
1403,building,sidewalk,27.0,0.6532993316650391
1404,fell,stop,27.0,0.737567126750946
1405,cloud,ripples,27.0,0.37104159593582153
1406,cliff,scenery,27.0,0.6142232418060303
1407,salad,strawberry,27.0,0.7685210704803467
1408,graveyard,ruins,27.0,0.8257145881652832
1409,pepper,tomato,27.0,0.8248144388198853
1410,line,metro,27.0,0.735954761505127
1411,birds,wild,27.0,0.6042777299880981
1412,hill,road,27.0,0.6200049519538879
1413,cliff,harbour,27.0,0.690279483795166
1414,clothes,sexy,27.0,0.7430445551872253
1415,baseball,club,27.0,0.53111732006073
1416,petals,purple,27.0,0.8021025657653809
1417,collar,skirt,27.0,0.8550393581390381
1418,cottage,sleep,27.0,0.5725084543228149
1419,match,round,27.0,0.5812377333641052
1420,kitchen,stairs,27.0,0.7370123863220215
1421,church,graveyard,27.0,0.5570396780967712
1422,lighthouse,wall,27.0,0.6753857731819153
1423,kitchen,sitting,27.0,0.7629650235176086
1424,dawn,spring,27.0,0.7318102121353149
1425,hot,spring,27.0,0.6281123161315918
1426,flowers,weather,27.0,0.6663388013839722
1427,children,fun,27.0,0.49133285880088806
1428,evening,walk,27.0,0.6772732734680176
1429,cliff,sea,27.0,0.6550275683403015
1430,cold,mist,27.0,0.6790301203727722
1431,station,theatre,27.0,0.4854508936405182
1432,dusk,misty,27.0,0.7684222459793091
1433,friends,lady,27.0,0.6935403347015381
1434,mountain,sea,26.0,0.6875740885734558
1435,escalator,metro,26.0,0.4021051526069641
1436,living,old,26.0,0.6305540800094604
1437,friends,guy,26.0,0.7747995257377625
1438,theatre,tv,26.0,0.7428417801856995
1439,ceiling,kitchen,26.0,0.763181209564209
1440,nature,snowman,26.0,0.20904041826725006
1441,coins,tickets,26.0,0.7037261128425598
1442,plane,sailing,26.0,0.6141065359115601
1443,sea,sunk,26.0,0.628285825252533
1444,bench,boardwalk,26.0,0.7221748232841492
1445,happy,kiss,26.0,0.5927429795265198
1446,bath,bed,26.0,0.7843600511550903
1447,restaurant,shopping,26.0,0.7351943850517273
1448,canine,run,26.0,0.6146159172058105
1449,lunch,sitting,26.0,0.6692341566085815
1450,bus,rail,26.0,0.5582712292671204
1451,frog,tropical,26.0,0.658642053604126
1452,bathroom,bed,26.0,0.7667118906974792
1453,goose,wolf,26.0,0.6226343512535095
1454,happy,mom,26.0,0.674813449382782
1455,black,painted,26.0,0.6912581920623779
1456,glittering,scenery,26.0,0.6261324286460876
1457,beef,salad,26.0,0.7115216255187988
1458,construction,downtown,26.0,0.5280202031135559
1459,parking,underground,26.0,0.7366423010826111
1460,park,skate,26.0,0.6261215209960938
1461,apartment,pool,26.0,0.7852243185043335
1462,flood,line,26.0,0.5130596160888672
1463,marble,wall,26.0,0.6718639731407166
1464,hummingbird,tropical,26.0,0.30866193771362305
1465,palace,ruins,26.0,0.824206531047821
1466,panda,pigs,26.0,0.8380858302116394
1467,frost,shade,26.0,0.7543469071388245
1468,cherry,sweet,26.0,0.6995237469673157
1469,carrots,fruit,26.0,0.4681363105773926
1470,brick,skyscraper,26.0,0.7535730004310608
1471,collage,sculpture,26.0,0.5063681602478027
1472,fruit,potatoes,26.0,0.6993762850761414
1473,grey,stripes,26.0,0.6573672294616699
1474,patio,room,26.0,0.6808834671974182
1475,fun,sexy,26.0,0.7704561948776245
1476,blue,fabric,26.0,0.7474283576011658
1477,guy,sexy,26.0,0.7905058264732361
1478,guitar,track,26.0,0.4904669225215912
1479,misty,scenery,26.0,0.5669898986816406
1480,kitchen,porch,26.0,0.797832190990448
1481,sweet,wine,26.0,0.7074306011199951
1482,cute,guy,26.0,0.7474563121795654
1483,bedroom,relaxed,26.0,0.7870379090309143
1484,hummingbird,insects,26.0,0.41998425126075745
1485,hill,horizon,26.0,0.6854335069656372
1486,beef,pepper,26.0,0.8106582760810852
1487,hand,left,26.0,0.6493167877197266
1488,beef,deer,26.0,0.5438004732131958
1489,frog,whale,26.0,0.7244450449943542
1490,bright,shade,26.0,0.7583922147750854
1491,cooking,frozen,26.0,0.7142421007156372
1492,festival,gate,26.0,0.711009681224823
1493,interior,object,25.0,0.48879769444465637
1494,bathroom,sitting,25.0,0.7353272438049316
1495,smoke,sun,25.0,0.7253051996231079
1496,crochet,jewelry,25.0,0.48232904076576233
1497,architecture,skyline,25.0,0.6688499450683594
1498,cold,puddle,25.0,0.6169753074645996
1499,blurred,eyes,25.0,0.7089246511459351
1500,guy,sleep,25.0,0.5508537888526917
1501,baseball,shirt,25.0,0.5382999181747437
1502,amphibians,pelican,25.0,0.3825356960296631
1503,shade,violet,25.0,0.7511295676231384
1504,green,shade,25.0,0.5598217844963074
1505,evening,sunny,25.0,0.6912976503372192
1506,blue,stripes,25.0,0.6958966851234436
1507,patio,staircase,25.0,0.663139283657074
1508,puddle,street,25.0,0.6193727254867554
1509,eyes,smile,25.0,0.7071506977081299
1510,canine,licking,25.0,0.6908572912216187
1511,outfit,punk,25.0,0.6604293584823608
1512,dragonfly,reptiles,25.0,0.4454449713230133
1513,mist,sunshine,25.0,0.7714600563049316
1514,castle,ruins,25.0,0.8114954829216003
1515,angel,sculpture,25.0,0.5341925621032715
1516,buds,ivy,25.0,0.6132885217666626
1517,chicken,mammals,25.0,0.6908685564994812
1518,family,living,25.0,0.7577295303344727
1519,carrots,sunflower,25.0,0.36023056507110596
1520,interior,stairs,25.0,0.5747567415237427
1521,craft,game,25.0,0.6941150426864624
1522,valley,village,25.0,0.4936017394065857
1523,brown,gull,25.0,0.3247121274471283
1524,decoration,tulip,25.0,0.24102379381656647
1525,buds,pink,25.0,0.7618675231933594
1526,dessert,orange,25.0,0.6755229234695435
1527,mammals,reptiles,25.0,0.7287328839302063
1528,cute,sexy,25.0,0.8624880909919739
1529,relaxed,scenery,25.0,0.6270784735679626
1530,blue,bright,25.0,0.8075783848762512
1531,cold,misty,25.0,0.6535055041313171
1532,floor,skyscraper,25.0,0.6935657262802124
1533,coast,valley,25.0,0.5850133299827576
1534,ceiling,stairs,25.0,0.6903266310691833
1535,couple,living,25.0,0.7553475499153137
1536,red,stripes,25.0,0.7391275763511658
1537,sing,written,25.0,0.6687423586845398
1538,hanging,stand,25.0,0.5889724493026733
1539,meat,pepper,25.0,0.7200180888175964
1540,insects,mammals,25.0,0.7983362674713135
1541,track,vinyl,25.0,0.6438594460487366
1542,show,sketch,25.0,0.709641695022583
1543,clothes,cute,25.0,0.7117127776145935
1544,harbour,sunk,25.0,0.6548092365264893
1545,dude,sexy,25.0,0.7148271799087524
1546,blue,shade,25.0,0.786094605922699
1547,garden,house,25.0,0.6503148674964905
1548,crane,wild,25.0,0.6997124552726746
1549,feel,tears,24.0,0.5326517224311829
1550,bar,relaxed,24.0,0.7164608240127563
1551,breakfast,sleep,24.0,0.7387863397598267
1552,shore,valley,24.0,0.5838183760643005
1553,amphibians,wild,24.0,0.150843545794487
1554,door,kitchen,24.0,0.7623671889305115
1555,sexy,smile,24.0,0.6938042640686035
1556,stripes,white,24.0,0.715374767780304
1557,family,males,24.0,0.4396716356277466
1558,hummingbird,mammals,24.0,0.2827589809894562
1559,amphibians,dragonfly,24.0,0.44868984818458557
1560,rice,yellow,24.0,0.6829999685287476
1561,happy,time,24.0,0.6271975040435791
1562,line,street,24.0,0.6683548092842102
1563,black,skirt,24.0,0.7521445155143738
1564,porch,wall,24.0,0.7356281876564026
1565,dropped,hanging,24.0,0.7997426390647888
1566,mist,sunny,24.0,0.7583576440811157
1567,pepper,strawberry,24.0,0.8016607761383057
1568,ruins,skyline,24.0,0.8059021234512329
1569,nude,painting,24.0,0.7761905789375305
1570,diner,patio,24.0,0.7149708867073059
1571,bridge,ford,24.0,0.5461524128913879
1572,blonde,cute,24.0,0.7441747784614563
1573,morning,weather,24.0,0.6867446899414062
1574,dress,match,24.0,0.5195035934448242
1575,fungi,rust,24.0,0.666716992855072
1576,stripes,yellow,24.0,0.7430165410041809
1577,chapel,tower,24.0,0.5810045003890991
1578,feathers,wild,24.0,0.6889714002609253
1579,cake,christmas,24.0,0.7084757685661316
1580,bright,raspberry,24.0,0.29086005687713623
1581,harbor,sunk,24.0,0.7030026912689209
1582,barn,owl,24.0,0.7382237911224365
1583,daisy,purple,24.0,0.717391848564148
1584,frost,grass,24.0,0.6198684573173523
1585,blue,shirt,24.0,0.7034754157066345
1586,posted,view,24.0,0.6269915699958801
1587,hawk,mammals,24.0,0.722678005695343
1588,garden,kitchen,24.0,0.7368131875991821
1589,bright,purple,24.0,0.8049353361129761
1590,cute,haircut,24.0,0.35739776492118835
1591,hawk,reptiles,24.0,0.5125818848609924
1592,fun,lego,24.0,0.6057192087173462
1593,snow,sunshine,24.0,0.6923841238021851
1594,bloom,purple,24.0,0.8502693772315979
1595,family,female,24.0,0.5299902558326721
1596,orange,salad,24.0,0.771783709526062
1597,architecture,shade,24.0,0.565631091594696
1598,bedroom,stairs,24.0,0.72477126121521
1599,hill,town,24.0,0.6162749528884888
1600,bread,dessert,24.0,0.7692803740501404
1601,cathedral,step,24.0,0.5641087889671326
1602,bedroom,staircase,24.0,0.7760555744171143
1603,shore,town,24.0,0.6686292886734009
1604,bench,game,24.0,0.627331018447876
1605,mist,sunlight,24.0,0.769113302230835
1606,fountain,marble,24.0,0.7247649431228638
1607,makeup,reflection,24.0,0.6319906711578369
1608,cocktail,relaxed,24.0,0.7975757122039795
1609,sketch,texture,24.0,0.777167558670044
1610,deer,elephant,24.0,0.7014506459236145
1611,bed,ceiling,24.0,0.7399028539657593
1612,evening,relaxed,24.0,0.7486032843589783
1613,berry,ivy,24.0,0.5952221751213074
1614,ruins,village,24.0,0.5243042707443237
1615,cafe,street,24.0,0.6950637102127075
1616,palm,twigs,24.0,0.6606552600860596
1617,frost,spring,24.0,0.6569550037384033
1618,daisy,pink,24.0,0.6507672071456909
1619,dirty,hand,24.0,0.7298322916030884
1620,arch,wall,24.0,0.6175825595855713
1621,porch,room,24.0,0.7505855560302734
1622,cottage,scenery,24.0,0.6905950307846069
1623,fruit,meat,24.0,0.7455376982688904
1624,cute,smile,24.0,0.7434105277061462
1625,bath,floor,24.0,0.6935579776763916
1626,old,town,24.0,0.527964174747467
1627,skirt,white,24.0,0.7288932204246521
1628,glittering,misty,23.0,0.7932073473930359
1629,fire,sand,23.0,0.6946312189102173
1630,sitting,staircase,23.0,0.8167198300361633
1631,blue,dark,23.0,0.7906829714775085
1632,nails,rusty,23.0,0.7668280601501465
1633,ceiling,marble,23.0,0.6947474479675293
1634,basket,dinner,23.0,0.6763601303100586
1635,card,party,23.0,0.5728723406791687
1636,bright,foliage,23.0,0.7395381331443787
1637,cold,dripping,23.0,0.7531546354293823
1638,lamb,snow,23.0,0.6198378205299377
1639,cafe,relaxed,23.0,0.7368934154510498
1640,cathedral,ruins,23.0,0.8002317547798157
1641,hill,river,23.0,0.5910500884056091
1642,friends,night,23.0,0.5738623738288879
1643,orange,shade,23.0,0.8274156451225281
1644,living,males,23.0,0.46793079376220703
1645,coffee,lunch,23.0,0.7661327123641968
1646,key,palace,23.0,0.3895326852798462
1647,shop,show,23.0,0.6354209780693054
1648,burger,dessert,23.0,0.7437214255332947
1649,morning,relaxed,23.0,0.6732997298240662
1650,craft,note,23.0,0.6450801491737366
1651,dessert,sandwich,23.0,0.7189456820487976
1652,dirty,feel,23.0,0.7001487612724304
1653,beer,patio,23.0,0.6674786806106567
1654,eat,frozen,23.0,0.7089407444000244
1655,brick,porch,23.0,0.7403059601783752
1656,ceiling,door,23.0,0.7555405497550964
1657,deer,insects,23.0,0.6441637873649597
1658,happy,home,23.0,0.5267202854156494
1659,rock,track,23.0,0.5589087009429932
1660,footprint,tiles,23.0,0.6981918215751648
1661,exhibition,work,23.0,0.5003154277801514
1662,city,lamp,23.0,0.6962442398071289
1663,cute,lady,23.0,0.6814504861831665
1664,shade,white,23.0,0.7034476399421692
1665,beauty,orchids,23.0,0.32869789004325867
1666,hummingbird,rodents,23.0,0.2507939636707306
1667,haircut,sexy,23.0,0.2695844769477844
1668,arch,concrete,23.0,0.6838833093643188
1669,airport,asphalt,23.0,0.6755199432373047
1670,air,dew,23.0,0.7091809511184692
1671,pregnancy,sitting,23.0,0.48319780826568604
1672,frost,plant,23.0,0.5614268779754639
1673,forest,hummingbird,23.0,0.31426557898521423
1674,kiss,smile,23.0,0.7265141606330872
1675,eat,rabbit,23.0,0.7529062628746033
1676,autumn,shade,23.0,0.7110253572463989
1677,guy,kids,23.0,0.7790341377258301
1678,fell,love,23.0,0.6081254482269287
1679,oak,rose,23.0,0.6713996529579163
1680,city,fireworks,23.0,0.5883969068527222
1681,lamb,mother,23.0,0.692405641078949
1682,cone,diamond,23.0,0.8138861656188965
1683,concrete,school,23.0,0.6639294028282166
1684,scenery,sketch,23.0,0.6430678367614746
1685,face,guy,23.0,0.7636387944221497
1686,scenery,shore,23.0,0.5814048647880554
1687,daisy,gravestone,23.0,0.1294873058795929
1688,field,skyscraper,23.0,0.6194388270378113
1689,leather,rope,23.0,0.7104453444480896
1690,sunk,sunset,23.0,0.6398459672927856
1691,amphibians,brown,23.0,0.1526404172182083
1692,evening,misty,23.0,0.6223990321159363
1693,miniature,painting,23.0,0.7469412684440613
1694,dessert,wine,23.0,0.7528215050697327
1695,foliage,tall,23.0,0.7918080687522888
1696,evening,lunch,23.0,0.7155510783195496
1697,dark,orange,23.0,0.7842965722084045
1698,dessert,lunch,23.0,0.8067590594291687
1699,misty,mountain,23.0,0.6459051370620728
1700,boys,hand,23.0,0.4294862449169159
1701,dessert,soup,23.0,0.761812150478363
1702,blue,skirt,22.0,0.7443877458572388
1703,dark,pink,22.0,0.7795867323875427
1704,interior,patio,22.0,0.5602008104324341
1705,sunny,wet,22.0,0.7247636318206787
1706,camera,painting,22.0,0.7125729322433472
1707,automobile,police,22.0,0.6296365857124329
1708,boardwalk,evening,22.0,0.6525828242301941
1709,guy,smile,22.0,0.6355843544006348
1710,sitting,time,22.0,0.7592160105705261
1711,pink,skirt,22.0,0.7663765549659729
1712,ivy,wall,22.0,0.5017066597938538
1713,rock,sing,22.0,0.7177919745445251
1714,action,truck,22.0,0.7340378761291504
1715,hill,shore,22.0,0.6409547328948975
1716,happy,morning,22.0,0.6549162268638611
1717,demolition,skyscraper,22.0,0.8470914363861084
1718,happy,idea,22.0,0.6104722619056702
1719,hummingbird,reptiles,22.0,0.36266300082206726
1720,breakfast,sitting,22.0,0.7604050040245056
1721,light,sleep,22.0,0.6282423138618469
1722,cute,feel,22.0,0.6456267237663269
1723,beads,gold,22.0,0.6530796885490417
1724,clothes,haircut,22.0,0.390974223613739
1725,evening,sunshine,22.0,0.7203278541564941
1726,foliage,violet,22.0,0.6839913725852966
1727,cathedral,interior,22.0,0.556581437587738
1728,posted,quote,22.0,0.6275433301925659
1729,mammals,pelican,22.0,0.2933467626571655
1730,escalator,underground,22.0,0.39862117171287537
1731,band,outfit,22.0,0.7307420969009399
1732,church,interior,22.0,0.5295114517211914
1733,market,sushi,22.0,0.2020384669303894
1734,grey,rusty,22.0,0.7352190613746643
1735,arch,brick,22.0,0.660721480846405
1736,feel,sleep,22.0,0.5579366087913513
1737,insects,twigs,22.0,0.6981363892555237
1738,colorful,toys,22.0,0.7078624367713928
1739,cherry,vine,22.0,0.5969480872154236
1740,dessert,noodles,22.0,0.6993455290794373
1741,black,pencil,22.0,0.7418469190597534
1742,band,track,22.0,0.6963893175125122
1743,happy,sleep,22.0,0.6252325773239136
1744,skate,vehicle,22.0,0.667235255241394
1745,dessert,rice,22.0,0.7006149888038635
1746,movie,shopping,22.0,0.6234177947044373
1747,shade,twigs,22.0,0.654874324798584
1748,frost,sunny,22.0,0.733830451965332
1749,misty,sky,22.0,0.7099307179450989
1750,misty,sunset,22.0,0.7296711206436157
1751,black,stripes,22.0,0.6976809501647949
1752,church,porch,22.0,0.5605469346046448
1753,morning,smile,22.0,0.6005603671073914
1754,autumn,frost,22.0,0.6967471837997437
1755,bath,patio,22.0,0.7261043190956116
1756,person,stairs,22.0,0.5866698026657104
1757,pumpkin,valley,22.0,0.6521517038345337
1758,dark,pod,22.0,0.7252674102783203
1759,children,living,22.0,0.6036314964294434
1760,orchids,patio,22.0,0.2950734794139862
1761,shade,yellow,21.0,0.6786177754402161
1762,dirty,dripping,21.0,0.8232426643371582
1763,key,stone,21.0,0.483252614736557
1764,people,stairs,21.0,0.6085490584373474
1765,bathroom,staircase,21.0,0.6972355246543884
1766,dome,interior,21.0,0.5718801021575928
1767,breakfast,hotel,21.0,0.6751406788825989
1768,bike,patio,21.0,0.7085910439491272
1769,female,old,21.0,0.40351995825767517
1770,glittering,smile,21.0,0.6438480019569397
1771,downtown,shore,21.0,0.628566563129425
1772,fruit,sunflower,21.0,0.4084605574607849
1773,feline,reptiles,21.0,0.3409709930419922
1774,run,train,21.0,0.5602790117263794
1775,shopping,street,21.0,0.7095852494239807
1776,cat,garden,21.0,0.6469809412956238
1777,cute,mom,21.0,0.6903135776519775
1778,steel,wing,21.0,0.6179021596908569
1779,guy,walk,21.0,0.743751585483551
1780,horse,work,21.0,0.6893011331558228
1781,chipmunk,wolf,21.0,0.187164768576622
1782,red,shade,21.0,0.7223972678184509
1783,school,traffic,21.0,0.6771089434623718
1784,dance,hotel,21.0,0.61311936378479
1785,sunny,winter,21.0,0.6120291352272034
1786,ceramic,colour,21.0,0.7008309364318848
1787,house,poster,21.0,0.6522337794303894
1788,colorful,frame,21.0,0.8304429650306702
1789,sweet,vine,21.0,0.5867301225662231
1790,barn,food,21.0,0.7547937631607056
1791,field,squirrel,21.0,0.6097977757453918
1792,brown,hawk,21.0,0.7006917595863342
1793,city,small,21.0,0.5970934629440308
1794,dark,violet,21.0,0.6916495561599731
1795,brick,interior,21.0,0.590045690536499
1796,couple,female,21.0,0.5752636194229126
1797,cliff,sand,21.0,0.6426453590393066
1798,key,motor,21.0,0.5318878293037415
1799,square,town,21.0,0.6208750009536743
1800,misty,sunny,21.0,0.8011904954910278
1801,jean,washing,21.0,0.6969344019889832
1802,feet,piano,21.0,0.5329737663269043
1803,model,toes,21.0,0.5536734461784363
1804,crystal,spiral,21.0,0.607912540435791
1805,cliff,shore,21.0,0.7095718383789062
1806,lake,whale,21.0,0.6930142641067505
1807,shore,waterfall,21.0,0.4561321437358856
1808,foliage,pink,21.0,0.7397578358650208
1809,hawk,insects,21.0,0.668384850025177
1810,curled,whiskers,21.0,0.23911364376544952
1811,dessert,pepper,21.0,0.5787051320075989
1812,dinner,room,21.0,0.7126049399375916
1813,art,drive,21.0,0.6719648838043213
1814,dropped,time,21.0,0.7695688009262085
1815,hanging,sitting,21.0,0.7687002420425415
1816,skin,sunglasses,21.0,0.7330005764961243
1817,lunch,morning,21.0,0.6860195994377136
1818,drug,musicians,21.0,0.595001757144928
1819,redhead,rusty,21.0,0.6267560124397278
1820,living,race,21.0,0.5110024213790894
1821,fell,stand,21.0,0.7277736663818359
1822,cliff,fence,21.0,0.6817604303359985
1823,misty,snow,21.0,0.6452388763427734
1824,gasoline,town,21.0,0.5625394582748413
1825,decoration,twigs,21.0,0.5877664089202881
1826,flowers,shade,21.0,0.6557704210281372
1827,skin,skirt,21.0,0.7519366145133972
1828,feel,idea,21.0,0.7632607221603394
1829,ruins,town,21.0,0.6438929438591003
1830,bedroom,breakfast,21.0,0.8107254505157471
1831,lunch,relaxed,21.0,0.6417309641838074
1832,fountain,hill,20.0,0.5531508326530457
1833,couple,males,20.0,0.4831124246120453
1834,bathroom,patio,20.0,0.7482953071594238
1835,dusk,hummingbird,20.0,0.25479811429977417
1836,guitar,vinyl,20.0,0.5748023986816406
1837,bright,fruit,20.0,0.6358352303504944
1838,dead,hanging,20.0,0.6033605337142944
1839,heart,wing,20.0,0.5962882041931152
1840,salad,sunflower,20.0,0.3391726016998291
1841,bedroom,patio,20.0,0.738574743270874
1842,badge,metro,20.0,0.6428408026695251
1843,fun,time,20.0,0.6799911856651306
1844,dark,red,20.0,0.7708631157875061
1845,concrete,interior,20.0,0.5831966400146484
1846,cone,windmill,20.0,0.48280149698257446
1847,racing,shirt,20.0,0.6377663016319275
1848,mom,smile,20.0,0.6416938900947571
1849,object,scooter,20.0,0.26356038451194763
1850,cone,hill,20.0,0.7586772441864014
1851,breakfast,relaxed,20.0,0.7223732471466064
1852,friends,relaxed,20.0,0.7375761866569519
1853,fun,guy,20.0,0.7162144780158997
1854,black,bright,20.0,0.7742957472801208
1855,dancers,palace,20.0,0.48019474744796753
1856,frozen,salad,20.0,0.6958397030830383
1857,brown,hummingbird,20.0,0.2336566150188446
1858,escalator,railway,20.0,0.3632701337337494
1859,camel,outdoor,20.0,0.48916205763816833
1860,autumn,buds,20.0,0.7115142941474915
1861,males,old,20.0,0.36643409729003906
1862,held,nest,20.0,0.6777060031890869
1863,cute,mammals,20.0,0.6562268137931824
1864,baseball,show,20.0,0.48224130272865295
1865,patio,spring,20.0,0.6330558657646179
1866,mammals,nest,20.0,0.667213499546051
1867,cow,pregnancy,20.0,0.40365344285964966
1868,fun,night,20.0,0.547499418258667
1869,game,rocket,20.0,0.6422011852264404
1870,downtown,ruins,20.0,0.7507844567298889
1871,makeup,people,20.0,0.610068142414093
1872,interior,porch,20.0,0.5902554988861084
1873,bed,patio,20.0,0.639286994934082
1874,relaxed,sunshine,20.0,0.7792995572090149
1875,dark,yellow,20.0,0.7174980640411377
1876,floor,sitting,20.0,0.7162743806838989
1877,grave,number,20.0,0.684475839138031
1878,mill,sunflower,20.0,0.2390514463186264
1879,farm,wind,20.0,0.6812251210212708
1880,cold,washing,20.0,0.7021913528442383
1881,dripping,hot,20.0,0.7427523732185364
1882,idea,people,20.0,0.7003618478775024
1883,couple,old,20.0,0.5951187610626221
1884,food,gull,20.0,0.2793321907520294
1885,gate,hotel,20.0,0.6862377524375916
1886,glittering,night,20.0,0.5794918537139893
