word1,word2,MEN,cos
hill,road,27.0,0.6792488098144531
cliff,harbour,27.0,0.31034669280052185
clothes,sexy,27.0,0.4050028324127197
baseball,club,27.0,0.4084846079349518
petals,purple,27.0,0.33791592717170715
collar,skirt,27.0,0.4105694890022278
cottage,sleep,27.0,0.23115196824073792
match,round,27.0,0.5533918142318726
kitchen,stairs,27.0,0.5144937634468079
church,graveyard,27.0,0.29459691047668457
lighthouse,wall,27.0,0.25899532437324524
kitchen,sitting,27.0,0.5333265662193298
dawn,spring,27.0,0.42796602845191956
hot,spring,27.0,0.4599517285823822
flowers,weather,27.0,0.3038056194782257
children,fun,27.0,0.4728829562664032
evening,walk,27.0,0.5036373138427734
cliff,sea,27.0,0.29251283407211304
cold,mist,27.0,0.3554954528808594
station,theatre,27.0,0.4714771807193756
dusk,misty,27.0,0.3295431435108185
friends,lady,27.0,0.4692745804786682
mountain,sea,26.0,0.3555341362953186
escalator,metro,26.0,0.28117895126342773
living,old,26.0,0.5322555899620056
friends,guy,26.0,0.6316372752189636
theatre,tv,26.0,0.37763771414756775
ceiling,kitchen,26.0,0.44730231165885925
nature,snowman,26.0,0.21165849268436432
coins,tickets,26.0,0.3100071847438812
plane,sailing,26.0,0.36000514030456543
sea,sunk,26.0,0.12982863187789917
bench,boardwalk,26.0,0.1896011382341385
happy,kiss,26.0,0.519630491733551
bath,bed,26.0,0.6240189671516418
restaurant,shopping,26.0,0.4450984597206116
canine,run,26.0,0.07190553098917007
lunch,sitting,26.0,0.536584198474884
bus,rail,26.0,0.4421129822731018
frog,tropical,26.0,0.262342244386673
bathroom,bed,26.0,0.5432860255241394
goose,wolf,26.0,0.29786762595176697
happy,mom,26.0,0.5952737927436829
black,painted,26.0,0.4405404329299927
glittering,scenery,26.0,0.04641248285770416
beef,salad,26.0,0.577850878238678
construction,downtown,26.0,0.45784154534339905
parking,underground,26.0,0.3493760824203491
park,skate,26.0,0.45975521206855774
apartment,pool,26.0,0.5406907796859741
flood,line,26.0,0.2576545774936676
marble,wall,26.0,0.3706914782524109
hummingbird,tropical,26.0,0.13118131458759308
palace,ruins,26.0,0.21234019100666046
panda,pigs,26.0,0.2798303961753845
frost,shade,26.0,0.32664942741394043
cherry,sweet,26.0,0.45514217019081116
carrots,fruit,26.0,0.4792179465293884
brick,skyscraper,26.0,0.25040966272354126
collage,sculpture,26.0,0.39456507563591003
fruit,potatoes,26.0,0.4503297507762909
grey,stripes,26.0,0.41607987880706787
patio,room,26.0,0.4397867023944855
fun,sexy,26.0,0.44088059663772583
blue,fabric,26.0,0.41622665524482727
guy,sexy,26.0,0.5231691002845764
guitar,track,26.0,0.4170425832271576
misty,scenery,26.0,0.14131204783916473
kitchen,porch,26.0,0.4754835367202759
sweet,wine,26.0,0.446171373128891
cute,guy,26.0,0.6434398293495178
bedroom,relaxed,26.0,0.28693094849586487
hummingbird,insects,26.0,0.3040963411331177
hill,horizon,26.0,0.2867754399776459
beef,pepper,26.0,0.5054402947425842
hand,left,26.0,0.6504122018814087
beef,deer,26.0,0.33586323261260986
frog,whale,26.0,0.4664437174797058
bright,shade,26.0,0.531173050403595
cooking,frozen,26.0,0.3497104048728943
festival,gate,26.0,0.3257378935813904
interior,object,25.0,0.14996343851089478
bathroom,sitting,25.0,0.6013668179512024
smoke,sun,25.0,0.3986407220363617
crochet,jewelry,25.0,0.48152396082878113
architecture,skyline,25.0,0.4799312949180603
cold,puddle,25.0,0.2917015254497528
blurred,eyes,25.0,0.2670605480670929
guy,sleep,25.0,0.4953293800354004
baseball,shirt,25.0,0.47244495153427124
amphibians,pelican,25.0,0.10454688221216202
shade,violet,25.0,0.40804988145828247
green,shade,25.0,0.4565270245075226
evening,sunny,25.0,0.5510390400886536
blue,stripes,25.0,0.5470883250236511
patio,staircase,25.0,0.17386282980442047
puddle,street,25.0,0.2125825434923172
eyes,smile,25.0,0.6830215454101562
canine,licking,25.0,0.14937633275985718
outfit,punk,25.0,0.3592051565647125
dragonfly,reptiles,25.0,0.1358748972415924
mist,sunshine,25.0,0.3339380919933319
castle,ruins,25.0,0.28932085633277893
angel,sculpture,25.0,0.15405355393886566
buds,ivy,25.0,0.12507787346839905
chicken,mammals,25.0,0.14601412415504456
family,living,25.0,0.5975254774093628
carrots,sunflower,25.0,0.37548893690109253
interior,stairs,25.0,0.11655069142580032
craft,game,25.0,0.33140236139297485
valley,village,25.0,0.5617601275444031
brown,gull,25.0,0.11107564717531204
decoration,tulip,25.0,0.3075903654098511
buds,pink,25.0,0.2441881150007248
dessert,orange,25.0,0.4253246784210205
mammals,reptiles,25.0,0.501324474811554
cute,sexy,25.0,0.6882840991020203
relaxed,scenery,25.0,0.2400057017803192
blue,bright,25.0,0.662834882736206
cold,misty,25.0,0.43055716156959534
floor,skyscraper,25.0,0.2698560059070587
coast,valley,25.0,0.4993770718574524
ceiling,stairs,25.0,0.4032372832298279
couple,living,25.0,0.39153018593788147
red,stripes,25.0,0.49836066365242004
sing,written,25.0,0.31908854842185974
hanging,stand,25.0,0.5132738947868347
meat,pepper,25.0,0.5425910949707031
insects,mammals,25.0,0.4623596668243408
track,vinyl,25.0,0.4135166108608246
show,sketch,25.0,0.42169007658958435
clothes,cute,25.0,0.5432446599006653
harbour,sunk,25.0,0.2672080099582672
dude,sexy,25.0,0.522733211517334
blue,shade,25.0,0.4811883866786957
garden,house,25.0,0.5634578466415405
crane,wild,25.0,0.16502432525157928
feel,tears,24.0,0.5479519367218018
bar,relaxed,24.0,0.15708905458450317
breakfast,sleep,24.0,0.548865795135498
shore,valley,24.0,0.33434176445007324
amphibians,wild,24.0,0.03354944288730621
door,kitchen,24.0,0.520078182220459
sexy,smile,24.0,0.43874913454055786
stripes,white,24.0,0.49160823225975037
family,males,24.0,0.19443099200725555
hummingbird,mammals,24.0,0.2634519934654236
amphibians,dragonfly,24.0,0.13438843190670013
rice,yellow,24.0,0.4270566701889038
happy,time,24.0,0.6014947295188904
line,street,24.0,0.5162179470062256
black,skirt,24.0,0.5247808694839478
porch,wall,24.0,0.46208426356315613
dropped,hanging,24.0,0.4882875382900238
mist,sunny,24.0,0.351715087890625
pepper,strawberry,24.0,0.5034419894218445
ruins,skyline,24.0,0.02660526894032955
nude,painting,24.0,0.44030678272247314
diner,patio,24.0,0.3132418394088745
bridge,ford,24.0,0.27083680033683777
blonde,cute,24.0,0.5362763404846191
morning,weather,24.0,0.5629010200500488
dress,match,24.0,0.3475877046585083
fungi,rust,24.0,0.15735122561454773
stripes,yellow,24.0,0.5150023698806763
chapel,tower,24.0,0.25938180088996887
feathers,wild,24.0,0.33872872591018677
cake,christmas,24.0,0.5661320686340332
bright,raspberry,24.0,0.19178813695907593
harbor,sunk,24.0,0.28353509306907654
barn,owl,24.0,0.3425164520740509
daisy,purple,24.0,0.44202306866645813
frost,grass,24.0,0.35200485587120056
blue,shirt,24.0,0.5901115536689758
posted,view,24.0,0.576952338218689
hawk,mammals,24.0,0.13669319450855255
garden,kitchen,24.0,0.5642578601837158
bright,purple,24.0,0.6417507529258728
cute,haircut,24.0,0.44591575860977173
hawk,reptiles,24.0,0.18647640943527222
fun,lego,24.0,0.3108798563480377
snow,sunshine,24.0,0.5204516053199768
bloom,purple,24.0,0.34817835688591003
family,female,24.0,0.38947299122810364
orange,salad,24.0,0.4802107810974121
architecture,shade,24.0,0.1683361977338791
bedroom,stairs,24.0,0.5033547878265381
hill,town,24.0,0.5891061425209045
bread,dessert,24.0,0.5402235388755798
cathedral,step,24.0,0.13299821317195892
bedroom,staircase,24.0,0.3087696433067322
shore,town,24.0,0.4409894645214081
bench,game,24.0,0.4477866590023041
mist,sunlight,24.0,0.3250897228717804
fountain,marble,24.0,0.3535398542881012
makeup,reflection,24.0,0.3403846025466919
cocktail,relaxed,24.0,0.2405937761068344
sketch,texture,24.0,0.36757558584213257
deer,elephant,24.0,0.46875911951065063
bed,ceiling,24.0,0.41045644879341125
evening,relaxed,24.0,0.42517104744911194
berry,ivy,24.0,0.345624178647995
ruins,village,24.0,0.24931807816028595
cafe,street,24.0,0.4145928621292114
palm,twigs,24.0,0.1497763991355896
frost,spring,24.0,0.31926122307777405
daisy,pink,24.0,0.45003172755241394
dirty,hand,24.0,0.492607444524765
arch,wall,24.0,0.3627904951572418
porch,room,24.0,0.5096673965454102
cottage,scenery,24.0,0.2708525061607361
fruit,meat,24.0,0.5097482204437256
cute,smile,24.0,0.6217462420463562
bath,floor,24.0,0.5159684419631958
old,town,24.0,0.582859218120575
skirt,white,24.0,0.5212156772613525
glittering,misty,23.0,0.1357601135969162
fire,sand,23.0,0.40335193276405334
sitting,staircase,23.0,0.31040331721305847
blue,dark,23.0,0.6779125332832336
nails,rusty,23.0,0.3700537383556366
ceiling,marble,23.0,0.40581467747688293
basket,dinner,23.0,0.343755304813385
card,party,23.0,0.4239419400691986
bright,foliage,23.0,0.2905488908290863
cold,dripping,23.0,0.37708231806755066
lamb,snow,23.0,0.24409295618534088
cafe,relaxed,23.0,0.1485605686903
cathedral,ruins,23.0,0.12334641069173813
hill,river,23.0,0.5294719338417053
friends,night,23.0,0.6333434581756592
orange,shade,23.0,0.42510274052619934
living,males,23.0,0.1903071254491806
coffee,lunch,23.0,0.6166019439697266
key,palace,23.0,0.21632450819015503
shop,show,23.0,0.494465172290802
burger,dessert,23.0,0.5179685354232788
morning,relaxed,23.0,0.374994695186615
craft,note,23.0,0.16574963927268982
dessert,sandwich,23.0,0.6044553518295288
dirty,feel,23.0,0.5195872783660889
beer,patio,23.0,0.2937206029891968
eat,frozen,23.0,0.4686771333217621
brick,porch,23.0,0.36293384432792664
ceiling,door,23.0,0.39492687582969666
deer,insects,23.0,0.3364751935005188
happy,home,23.0,0.5423288941383362
rock,track,23.0,0.5015168190002441
footprint,tiles,23.0,0.26207873225212097
exhibition,work,23.0,0.34458357095718384
city,lamp,23.0,0.23053936660289764
cute,lady,23.0,0.47798997163772583
shade,white,23.0,0.5239042639732361
beauty,orchids,23.0,0.15259936451911926
hummingbird,rodents,23.0,0.19190475344657898
haircut,sexy,23.0,0.3071376383304596
arch,concrete,23.0,0.3027545213699341
airport,asphalt,23.0,0.06495513767004013
air,dew,23.0,0.3522568345069885
pregnancy,sitting,23.0,0.28969788551330566
frost,plant,23.0,0.23892511427402496
forest,hummingbird,23.0,0.23089906573295593
kiss,smile,23.0,0.6225566864013672
eat,rabbit,23.0,0.40850141644477844
autumn,shade,23.0,0.4490768611431122
guy,kids,23.0,0.5650535225868225
fell,love,23.0,0.4417290985584259
oak,rose,23.0,0.2887799143791199
city,fireworks,23.0,0.3413378596305847
lamb,mother,23.0,0.3456915616989136
cone,diamond,23.0,0.3138543665409088
concrete,school,23.0,0.2396136224269867
scenery,sketch,23.0,0.2044650912284851
face,guy,23.0,0.5471100807189941
scenery,shore,23.0,0.1683722734451294
daisy,gravestone,23.0,0.09285348653793335
field,skyscraper,23.0,0.1626259982585907
leather,rope,23.0,0.40566930174827576
sunk,sunset,23.0,0.17211411893367767
amphibians,brown,23.0,-0.09953489899635315
evening,misty,23.0,0.29410088062286377
miniature,painting,23.0,0.4310239553451538
dessert,wine,23.0,0.5071321129798889
foliage,tall,23.0,0.11261491477489471
evening,lunch,23.0,0.6241900324821472
dark,orange,23.0,0.526080310344696
dessert,lunch,23.0,0.6124617457389832
misty,mountain,23.0,0.38697540760040283
boys,hand,23.0,0.4880187511444092
dessert,soup,23.0,0.5708720088005066
blue,skirt,22.0,0.495146244764328
dark,pink,22.0,0.5782474875450134
interior,patio,22.0,0.45883870124816895
sunny,wet,22.0,0.41730815172195435
camera,painting,22.0,0.301192045211792
automobile,police,22.0,0.26169756054878235
boardwalk,evening,22.0,0.25131890177726746
guy,smile,22.0,0.5193338990211487
sitting,time,22.0,0.5263041257858276
pink,skirt,22.0,0.5884792804718018
ivy,wall,22.0,0.3023678660392761
rock,sing,22.0,0.38561227917671204
action,truck,22.0,0.3669397234916687
hill,shore,22.0,0.4457089602947235
happy,morning,22.0,0.64996337890625
demolition,skyscraper,22.0,0.16314972937107086
happy,idea,22.0,0.4041036069393158
hummingbird,reptiles,22.0,0.19758445024490356
breakfast,sitting,22.0,0.4678801894187927
light,sleep,22.0,0.42568010091781616
cute,feel,22.0,0.5847865343093872
beads,gold,22.0,0.41168713569641113
clothes,haircut,22.0,0.5149121284484863
evening,sunshine,22.0,0.5272136926651001
foliage,violet,22.0,0.1832614541053772
cathedral,interior,22.0,0.18963058292865753
posted,quote,22.0,0.515440046787262
mammals,pelican,22.0,0.1760672628879547
escalator,underground,22.0,0.23840871453285217
band,outfit,22.0,0.3294275999069214
church,interior,22.0,0.21141530573368073
market,sushi,22.0,0.3161720931529999
grey,rusty,22.0,0.21550048887729645
arch,brick,22.0,0.26103630661964417
feel,sleep,22.0,0.6629804372787476
insects,twigs,22.0,0.22422628104686737
colorful,toys,22.0,0.3287457823753357
cherry,vine,22.0,0.16038468480110168
dessert,noodles,22.0,0.45847126841545105
black,pencil,22.0,0.38372883200645447
band,track,22.0,0.5113180875778198
happy,sleep,22.0,0.48400041460990906
skate,vehicle,22.0,0.18905338644981384
dessert,rice,22.0,0.4523211419582367
movie,shopping,22.0,0.3543938994407654
shade,twigs,22.0,0.2112164944410324
frost,sunny,22.0,0.3280431926250458
misty,sky,22.0,0.3548085689544678
misty,sunset,22.0,0.3620310425758362
black,stripes,22.0,0.47571444511413574
church,porch,22.0,0.3747086226940155
morning,smile,22.0,0.5253946781158447
autumn,frost,22.0,0.434360146522522
bath,patio,22.0,0.31484994292259216
person,stairs,22.0,0.3621978163719177
pumpkin,valley,22.0,0.25955891609191895
dark,pod,22.0,0.25046879053115845
children,living,22.0,0.5926332473754883
orchids,patio,22.0,0.09640992432832718
shade,yellow,21.0,0.48341265320777893
dirty,dripping,21.0,0.30624136328697205
key,stone,21.0,0.36370331048965454
people,stairs,21.0,0.41669580340385437
bathroom,staircase,21.0,0.32329732179641724
dome,interior,21.0,0.12224628031253815
breakfast,hotel,21.0,0.39256733655929565
bike,patio,21.0,0.3688739240169525
female,old,21.0,0.49364009499549866
glittering,smile,21.0,0.10530674457550049
downtown,shore,21.0,0.3405488133430481
fruit,sunflower,21.0,0.4070955216884613
feline,reptiles,21.0,0.22059591114521027
run,train,21.0,0.4317629337310791
shopping,street,21.0,0.46507224440574646
cat,garden,21.0,0.4462061822414398
cute,mom,21.0,0.5862444639205933
steel,wing,21.0,0.32946810126304626
guy,walk,21.0,0.5902146697044373
horse,work,21.0,0.4114815592765808
chipmunk,wolf,21.0,0.20167383551597595
red,shade,21.0,0.45167261362075806
school,traffic,21.0,0.39586132764816284
dance,hotel,21.0,0.30086490511894226
sunny,winter,21.0,0.5117295384407043
ceramic,colour,21.0,0.22777287662029266
house,poster,21.0,0.3348039984703064
colorful,frame,21.0,0.3450236916542053
sweet,vine,21.0,0.2537246644496918
barn,food,21.0,0.27602481842041016
field,squirrel,21.0,0.36931705474853516
brown,hawk,21.0,0.3425738215446472
city,small,21.0,0.4480278789997101
dark,violet,21.0,0.4838888347148895
brick,interior,21.0,0.12848728895187378
couple,female,21.0,0.4179900586605072
cliff,sand,21.0,0.36210897564888
key,motor,21.0,0.2068047970533371
square,town,21.0,0.551292896270752
misty,sunny,21.0,0.3567942976951599
jean,washing,21.0,0.19086040556430817
feet,piano,21.0,0.2691037058830261
model,toes,21.0,0.16105906665325165
crystal,spiral,21.0,0.33223843574523926
cliff,shore,21.0,0.2852751910686493
lake,whale,21.0,0.3457077145576477
shore,waterfall,21.0,0.1944700926542282
foliage,pink,21.0,0.14678044617176056
hawk,insects,21.0,0.16430899500846863
curled,whiskers,21.0,0.2889191210269928
dessert,pepper,21.0,0.30861160159111023
dinner,room,21.0,0.557968258857727
art,drive,21.0,0.3196136951446533
dropped,time,21.0,0.43903806805610657
hanging,sitting,21.0,0.7233558893203735
skin,sunglasses,21.0,0.3172764778137207
lunch,morning,21.0,0.611238956451416
drug,musicians,21.0,0.19175498187541962
redhead,rusty,21.0,0.15889838337898254
living,race,21.0,0.37252727150917053
fell,stand,21.0,0.42974913120269775
cliff,fence,21.0,0.49907997250556946
misty,snow,21.0,0.4218159019947052
gasoline,town,21.0,0.14758062362670898
decoration,twigs,21.0,0.16918368637561798
flowers,shade,21.0,0.3978700041770935
skin,skirt,21.0,0.31434306502342224
feel,idea,21.0,0.5110534429550171
ruins,town,21.0,0.23925413191318512
bedroom,breakfast,21.0,0.3475564420223236
lunch,relaxed,21.0,0.30465880036354065
fountain,hill,20.0,0.3927767872810364
couple,males,20.0,0.31642723083496094
bathroom,patio,20.0,0.3856091797351837
dusk,hummingbird,20.0,0.25855231285095215
guitar,vinyl,20.0,0.4365916848182678
bright,fruit,20.0,0.2583731710910797
dead,hanging,20.0,0.42292577028274536
heart,wing,20.0,0.4056098461151123
salad,sunflower,20.0,0.37503954768180847
bedroom,patio,20.0,0.41590043902397156
badge,metro,20.0,0.23938362300395966
fun,time,20.0,0.6530643701553345
dark,red,20.0,0.6276927590370178
concrete,interior,20.0,0.18155570328235626
cone,windmill,20.0,0.07902345061302185
racing,shirt,20.0,0.25613775849342346
mom,smile,20.0,0.5022512674331665
object,scooter,20.0,0.07304853945970535
cone,hill,20.0,0.24793413281440735
breakfast,relaxed,20.0,0.2993525564670563
friends,relaxed,20.0,0.2794209122657776
fun,guy,20.0,0.5667875409126282
black,bright,20.0,0.5349072813987732
dancers,palace,20.0,0.17640326917171478
frozen,salad,20.0,0.42066940665245056
brown,hummingbird,20.0,0.1242828369140625
escalator,railway,20.0,0.2225031852722168
camel,outdoor,20.0,0.11427167803049088
autumn,buds,20.0,0.2543310821056366
males,old,20.0,0.19639165699481964
held,nest,20.0,0.24389636516571045
cute,mammals,20.0,0.05808205530047417
baseball,show,20.0,0.3692222535610199
patio,spring,20.0,0.2872423529624939
mammals,nest,20.0,0.24627234041690826
cow,pregnancy,20.0,0.23531432449817657
fun,night,20.0,0.7296018600463867
game,rocket,20.0,0.27752020955085754
downtown,ruins,20.0,0.10711405426263809
makeup,people,20.0,0.4109264612197876
interior,porch,20.0,0.21897494792938232
bed,patio,20.0,0.29251956939697266
relaxed,sunshine,20.0,0.27953407168388367
dark,yellow,20.0,0.5578551292419434
floor,sitting,20.0,0.6481874585151672
grave,number,20.0,0.19428406655788422
mill,sunflower,20.0,0.10826805979013443
farm,wind,20.0,0.38125139474868774
cold,washing,20.0,0.41869327425956726
dripping,hot,20.0,0.3137950599193573
idea,people,20.0,0.5669551491737366
couple,old,20.0,0.5275138020515442
food,gull,20.0,0.07334521412849426
gate,hotel,20.0,0.46457982063293457
glittering,night,20.0,0.12286052852869034
cold,sun,20.0,0.5627700090408325
chicken,pepper,20.0,0.6447943449020386
salad,sweet,20.0,0.4372318983078003
porch,stone,20.0,0.278994083404541
coffee,room,20.0,0.5046501755714417
berry,bright,20.0,0.2924438714981079
amphibians,hummingbird,20.0,0.18427950143814087
flamingo,insects,20.0,0.31120747327804565
club,shirt,20.0,0.4616076350212097
porch,tower,20.0,0.2807512879371643
skateboard,swimsuit,20.0,0.15908946096897125
desert,road,20.0,0.4764777719974518
kiss,tears,20.0,0.45406273007392883
feathers,grey,20.0,0.20944266021251678
club,match,19.0,0.502784788608551
sitting,sleep,19.0,0.5673842430114746
chapel,porch,19.0,0.3471631705760956
figure,spiral,19.0,0.2080911248922348
buds,purple,19.0,0.36546701192855835
birds,shade,19.0,0.24934864044189453
blonde,dark,19.0,0.5242141485214233
burger,frozen,19.0,0.3685612380504608
chain,engine,19.0,0.2915530502796173
bathroom,porch,19.0,0.48388251662254333
country,work,19.0,0.5103124380111694
left,stop,19.0,0.5263354182243347
desk,white,19.0,0.38808131217956543
object,piano,19.0,0.1787247359752655
can,mill,19.0,0.33333587646484375
female,race,19.0,0.41355279088020325
frost,sunshine,19.0,0.3172667324542999
soup,sweet,19.0,0.43906429409980774
black,seat,19.0,0.44173431396484375
lion,pelican,19.0,0.31844213604927063
graffiti,interior,19.0,0.33456000685691833
apartment,sleep,19.0,0.3822460472583771
cold,summer,19.0,0.5938389897346497
market,orange,19.0,0.29604554176330566
guy,kiss,19.0,0.510395884513855
dirty,guy,19.0,0.5448222756385803
arms,caterpillars,19.0,0.20795215666294098
foliage,frost,19.0,0.2786749601364136
gravestone,pattern,19.0,0.05768979340791702
shop,summer,19.0,0.46859753131866455
petals,shade,19.0,0.3113742768764496
gull,mammals,19.0,0.1889936774969101
cone,palm,19.0,0.20660901069641113
makeup,town,19.0,0.2723446786403656
gull,insects,19.0,0.1837155669927597
dessert,meat,19.0,0.449279248714447
morning,sitting,19.0,0.4939180016517639
dolls,new,19.0,0.3790806233882904
butterfly,glittering,19.0,0.24021345376968384
interior,skyscraper,19.0,0.12717491388320923
market,white,19.0,0.37040844559669495
cute,fun,19.0,0.6046885251998901
night,sunny,19.0,0.44324398040771484
bed,staircase,19.0,0.2505684792995453
miniature,painted,19.0,0.47574543952941895
bloom,glittering,19.0,0.15268877148628235
evening,friends,19.0,0.5119200348854065
city,mill,19.0,0.411054402589798
coast,downtown,18.0,0.44722163677215576
dew,sunshine,18.0,0.2859470546245575
dragonfly,underwater,18.0,0.20194247364997864
star,storm,18.0,0.36300745606422424
patio,washing,18.0,0.2070300281047821
cold,ear,18.0,0.3992803692817688
house,windmill,18.0,0.17688646912574768
flying,toys,18.0,0.3354567289352417
breakfast,evening,18.0,0.5795342326164246
hanging,rusty,18.0,0.3440173864364624
dinner,relaxed,18.0,0.27375853061676025
aircraft,door,18.0,0.1851992905139923
porch,ruins,18.0,0.10003004223108292
cop,dirty,18.0,0.396977037191391
cross,tower,18.0,0.3178238570690155
city,old,18.0,0.5142899751663208
cold,sunshine,18.0,0.49349430203437805
dragon,metal,18.0,0.48880907893180847
light,shed,18.0,0.3728526532649994
hotel,library,18.0,0.42145124077796936
feel,friends,18.0,0.6290709972381592
parking,scenery,18.0,0.14136919379234314
ruins,tower,18.0,0.07866998016834259
abandoned,railroad,18.0,0.3838256895542145
bright,violet,18.0,0.436274915933609
couple,makeup,18.0,0.3469789922237396
dude,smile,18.0,0.45349761843681335
dirty,rabbit,18.0,0.33736374974250793
smile,walk,18.0,0.517949640750885
autumn,daffodils,18.0,0.3517272174358368
hotel,sand,18.0,0.26647111773490906
crystal,dirt,18.0,0.165143683552742
reptiles,stork,18.0,0.1173911839723587
coast,sunk,18.0,0.19658054411411285
dark,rusty,18.0,0.26502254605293274
band,vinyl,18.0,0.3211469352245331
parrot,reptiles,18.0,0.25472626090049744
steel,town,18.0,0.2780771553516388
architecture,table,18.0,0.3597750961780548
bedroom,porch,18.0,0.5249483585357666
aquarium,seagull,18.0,0.27113738656044006
butterfly,transformers,18.0,0.17595931887626648
feel,sitting,18.0,0.5810697674751282
landscape,stadium,18.0,0.19132642447948456
lunch,walk,18.0,0.525540828704834
church,cookies,18.0,0.2884681522846222
stripes,violet,18.0,0.38838744163513184
origami,white,18.0,0.1855015903711319
bag,flag,18.0,0.3692408502101898
escalator,station,18.0,0.32181528210639954
dawn,snow,18.0,0.4690978229045868
green,lantern,18.0,0.44318678975105286
painting,work,18.0,0.4588393270969391
pigeon,round,18.0,0.1935243308544159
haircut,smile,18.0,0.3338017165660858
coast,sketch,18.0,0.1400548815727234
colorful,duck,18.0,0.26483285427093506
man,stand,18.0,0.5468876361846924
demolition,interior,18.0,0.15546706318855286
pelican,toes,18.0,0.07654664665460587
garage,garden,18.0,0.4157704710960388
brown,insects,18.0,0.11628979444503784
family,old,18.0,0.5868620872497559
brown,pelican,18.0,0.1910168081521988
fountain,parade,18.0,0.18628792464733124
fungi,insects,18.0,0.4089043438434601
female,living,18.0,0.4137175679206848
frost,hot,18.0,0.30453255772590637
handle,shop,17.0,0.34348493814468384
happy,stand,17.0,0.4072764217853546
collection,work,17.0,0.40160417556762695
pepper,sunflower,17.0,0.4105813503265381
graphic,roof,17.0,0.23852792382240295
played,spiral,17.0,0.19608941674232483
cute,fashion,17.0,0.4379551410675049
ball,square,17.0,0.44098469614982605
red,tea,17.0,0.500045895576477
port,sweet,17.0,0.22599872946739197
lunch,sunny,17.0,0.34912368655204773
night,stop,17.0,0.5247668623924255
muscle,nature,17.0,0.26067519187927246
guy,sitting,17.0,0.6321303248405457
game,scooter,17.0,0.17106419801712036
interior,toys,17.0,0.1434001922607422
gate,pebbles,17.0,0.08914235979318619
blue,socks,17.0,0.44660404324531555
bedroom,pool,17.0,0.5140298008918762
graveyard,house,17.0,0.25798559188842773
feet,friends,17.0,0.4043518900871277
cute,idea,17.0,0.4347936511039734
bed,picture,17.0,0.46769481897354126
glass,road,17.0,0.33776983618736267
bed,kitchen,17.0,0.5575627088546753
dusk,gull,17.0,0.3254692554473877
bicycle,green,17.0,0.3317902386188507
shade,whale,17.0,0.17771384119987488
lab,spider,17.0,0.28673508763313293
bar,stairs,17.0,0.273569256067276
hanging,time,17.0,0.4700719118118286
reptiles,swim,17.0,0.11329258978366852
happy,night,17.0,0.6288017630577087
dude,fun,17.0,0.5932011008262634
branch,tea,17.0,0.26983314752578735
club,played,17.0,0.4317574203014374
garbage,lunch,17.0,0.27392488718032837
interior,tower,17.0,0.19861944019794464
breakfast,people,17.0,0.44168511033058167
couple,race,17.0,0.37792566418647766
bay,porch,17.0,0.283103346824646
country,library,17.0,0.3901001513004303
black,cigarette,17.0,0.2857992649078369
handle,tram,17.0,0.18528734147548676
feel,stairs,17.0,0.43693915009498596
oak,petals,17.0,0.15280745923519135
lake,town,17.0,0.49176785349845886
played,signed,17.0,0.4888606071472168
old,race,17.0,0.40144479274749756
parade,store,17.0,0.3350999355316162
jellyfish,texture,17.0,0.2183545082807541
curled,leaf,17.0,0.2035861611366272
hummingbird,moss,17.0,0.13636831939220428
book,gold,17.0,0.3456979990005493
desk,match,17.0,0.20536606013774872
handle,lighting,17.0,0.3889077603816986
frozen,soup,17.0,0.4050511121749878
dude,sitting,17.0,0.5942869782447815
amphibians,stork,16.0,0.10173476487398148
asphalt,crane,16.0,0.19993183016777039
bright,grey,16.0,0.47512272000312805
flight,jaguar,16.0,0.12974469363689423
happy,toes,16.0,0.2125825583934784
bathroom,stairs,16.0,0.5929052829742432
bay,curve,16.0,0.15928272902965546
feet,train,16.0,0.36285802721977234
snow,sunny,16.0,0.5750813484191895
blue,happy,16.0,0.4246962368488312
sunshine,wet,16.0,0.39358654618263245
clown,jellyfish,16.0,0.2654045820236206
family,town,16.0,0.5588800311088562
pattern,time,16.0,0.31248006224632263
cherry,peel,16.0,0.3370813727378845
bakery,vehicle,16.0,0.19688446819782257
cross,posted,16.0,0.3786015212535858
garbage,underground,16.0,0.3360699713230133
bible,leaf,16.0,0.22980338335037231
nature,new,16.0,0.37399500608444214
cute,dude,16.0,0.6119639277458191
curve,dance,16.0,0.26771971583366394
autumn,hat,16.0,0.3529047667980194
fabric,handle,16.0,0.34193646907806396
arms,white,16.0,0.3381544053554535
feel,fun,16.0,0.6106616258621216
bridge,ceramic,16.0,0.20073160529136658
ruins,valley,16.0,0.17043443024158478
castle,patio,16.0,0.26876938343048096
button,grey,16.0,0.3356647193431854
club,signed,16.0,0.3830873668193817
feathers,insects,16.0,0.40929901599884033
hotel,oak,16.0,0.32116419076919556
alley,punk,16.0,0.26957064867019653
design,muscle,16.0,0.2404089868068695
circle,snake,16.0,0.3718341588973999
auto,quote,16.0,0.28416991233825684
posted,white,16.0,0.40840432047843933
animals,clown,16.0,0.32255303859710693
dinner,sleep,16.0,0.5007372498512268
office,women,16.0,0.40765076875686646
line,underground,16.0,0.3409407138824463
metro,television,16.0,0.32814037799835205
waterfall,wood,16.0,0.2613042891025543
relaxed,restaurant,16.0,0.17936110496520996
bed,stairs,16.0,0.5060819983482361
dude,husky,16.0,0.23559008538722992
